id;taxonomies/ids;taxonomies/32/ca;taxonomies/32/en;taxonomies/32/es;parent/id;title/ca;title/en;title/machine_translations/es;description/ca;description/en;description/machine_translations/es;start_date;end_date;status/id;status/key;status/name/en;status/name/ca;status/name/es;progress;created_at;updated_at;url;component/id;proposal_urls;reference;children_count;comments_count;address;latitude;longitude;status/name/machine_translations/es;taxonomies/36/ca;taxonomies/36/en;taxonomies/36/es;taxonomies/34/ca;taxonomies/34/en;taxonomies/34/es;taxonomies/38/ca;taxonomies/38/en;taxonomies/38/es;taxonomies/42/ca;taxonomies/42/en;taxonomies/42/es;taxonomies/35/ca;taxonomies/35/en;taxonomies/35/es;taxonomies/33/ca;taxonomies/33/en;taxonomies/33/es;taxonomies/44/ca;taxonomies/44/en;taxonomies/44/es;taxonomies/46/ca;taxonomies/46/en;taxonomies/46/es;taxonomies/45/ca;taxonomies/45/en;taxonomies/45/es;taxonomies/43/ca;taxonomies/43/en;taxonomies/43/es;taxonomies/40/ca;taxonomies/40/en;taxonomies/40/es;taxonomies/48/ca;taxonomies/48/en;taxonomies/48/es;taxonomies/47/ca;taxonomies/47/en;taxonomies/47/es;taxonomies/41/ca;taxonomies/41/en;taxonomies/41/es;taxonomies/39/ca;taxonomies/39/en;taxonomies/39/es;taxonomies/37/ca;taxonomies/37/en;taxonomies/37/es;taxonomies/49/ca;taxonomies/49/en;taxonomies/49/es
151;"";;;;149;Accusamus aut.;Enim quibusdam.;Nesciunt quidem.;<p>Aliquid officia odio. Molestiae quis eius. Eaque odio quia.</p>;<p>Sunt qui optio. Quo est est. Nostrum quos consectetur.</p>;<p>Odio aut et. Error illo dignissimos. Voluptate ducimus et.</p>;2025-01-29;2025-02-08;23;status_2;similique;unde;;15.0;2025-01-29 11:14:43 UTC;2025-01-29 11:14:45 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/151;37;"";NIGHT-RESU-2025-01-151;0;8;;;;corrupti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;"";;;;149;Aliquam qui.;Omnis ea.;Omnis maxime.;<p>At sit nobis. Quo recusandae quo. Magnam in sapiente.</p>;<p>Vel quaerat dolore. Officiis illo nisi. Non et aut.</p>;<p>Occaecati ullam veniam. Non labore voluptatem. Non perspiciatis rerum.</p>;2025-01-29;2025-02-08;24;status_3;blanditiis;illum;;22.0;2025-01-29 11:14:45 UTC;2025-01-29 11:14:49 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/152;37;"";NIGHT-RESU-2025-01-152;0;10;;;;dicta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;37;;;;;Rerum possimus.;Dolorem adipisci.;Beatae itaque.;<p>Autem commodi minus. Et fugit quia. Repellendus reiciendis ut.</p>;<p>Fugit molestiae et. Rem aut error. Fuga id optio.</p>;<p>In sapiente beatae. Est et est. Deleniti aperiam ab.</p>;;;;;"";"";"";15.0;2025-01-29 11:14:49 UTC;2025-01-29 11:14:50 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/153;37;"";NIGHT-RESU-2025-01-153;3;7;30124 Sheree Place 46426-7163 Prohaskatown;-72.92886607296572;162.76172301410577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Eum non aut quia reprehenderit.;Eum non aut quia reprehenderit.;Eum non aut quia reprehenderit.;;;
154;"";;;;153;Eos repellat.;Quaerat velit.;Sunt est.;<p>Asperiores eligendi iusto. Rerum voluptatem facilis. Placeat et odit.</p>;<p>Labore nulla voluptates. Facere amet quasi. Non odio voluptatem.</p>;<p>Sapiente temporibus suscipit. Error praesentium voluptatum. Qui sequi minima.</p>;2025-01-29;2025-02-08;22;status_1;repudiandae;animi;;15.0;2025-01-29 11:14:50 UTC;2025-01-29 11:14:52 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/154;37;"";NIGHT-RESU-2025-01-154;0;9;;;;reprehenderit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;"";;;;153;Quis beatae.;Nihil cupiditate.;Officia et.;<p>Qui et non. Praesentium eos natus. Aut optio labore.</p>;<p>Quas ex aut. Harum beatae consequuntur. Ut culpa et.</p>;<p>Modi blanditiis itaque. Eius fuga occaecati. Quibusdam provident et.</p>;2025-01-29;2025-02-08;6;status_0;molestias;totam;;79.0;2025-01-29 11:14:52 UTC;2025-01-29 11:14:52 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/155;37;"";NIGHT-RESU-2025-01-155;0;3;;;;temporibus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;"";;;;153;Quisquam voluptas.;Sapiente dolore.;Quod culpa.;<p>Eos voluptatum aut. Distinctio aut assumenda. Quaerat non quas.</p>;<p>A labore nostrum. Architecto eos quae. Velit hic labore.</p>;<p>Libero ut hic. Quia ullam aut. Eos ex et.</p>;2025-01-29;2025-02-08;18;status_2;commodi;sint;;24.0;2025-01-29 11:14:52 UTC;2025-01-29 11:14:53 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/156;37;"";NIGHT-RESU-2025-01-156;0;4;;;;deserunt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;32;Esse eos rerum eos dolor.;Esse eos rerum eos dolor.;Esse eos rerum eos dolor.;;Blanditiis qui.;Recusandae quis.;Cupiditate nostrum.;<p>Eos voluptates odit. Itaque nemo soluta. Animi cum et.</p>;<p>Quaerat reprehenderit perferendis. Autem eum culpa. Voluptate minima rerum.</p>;<p>Quis incidunt ratione. Maxime nobis optio. Natus quam quibusdam.</p>;;;;;"";"";"";68.0;2025-01-29 11:14:53 UTC;2025-01-29 11:14:55 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/157;37;"";NIGHT-RESU-2025-01-157;3;5;29990 Larue Stream 10166 North Lanmouth;-78.94766468584604;43.4352342869048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;"";;;;157;Ut consequatur.;Aut voluptates.;Voluptatibus tempora.;<p>Similique omnis voluptatem. Doloremque ullam quidem. Nulla libero expedita.</p>;<p>Atque aut sit. Molestias vel porro. Tempore et similique.</p>;<p>Quisquam doloribus impedit. Facere quasi consequuntur. Rerum labore sunt.</p>;2025-01-29;2025-02-08;17;status_1;consectetur;suscipit;;68.0;2025-01-29 11:14:55 UTC;2025-01-29 11:14:58 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/158;37;"";NIGHT-RESU-2025-01-158;0;8;;;;facilis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;"";;;;157;Labore vel.;Exercitationem modi.;Enim nisi.;<p>Cum corporis atque. Qui libero amet. Quod animi dolor.</p>;<p>Eos amet animi. Rerum harum eum. Cum incidunt assumenda.</p>;<p>Eius tempore iusto. Repellendus tempore illum. Rerum molestiae veritatis.</p>;2025-01-29;2025-02-08;7;status_1;omnis;eos;;55.0;2025-01-29 11:14:58 UTC;2025-01-29 11:14:59 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/159;37;"";NIGHT-RESU-2025-01-159;0;4;;;;excepturi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;"";;;;157;Ad illo.;Nobis perspiciatis.;Ut et.;<p>Eum nihil accusamus. Exercitationem voluptas tempora. Eos aut sed.</p>;<p>Qui vitae voluptates. Fugit exercitationem et. Commodi saepe omnis.</p>;<p>Earum rerum impedit. Officiis totam sed. Placeat iure neque.</p>;2025-01-29;2025-02-08;1;status_0;est;est;;49.0;2025-01-29 11:14:59 UTC;2025-01-29 11:15:01 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/160;37;"";NIGHT-RESU-2025-01-160;0;7;;;;explicabo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;35;;;;;Nihil expedita.;At rerum.;Adipisci eum.;<p>Exercitationem qui corrupti. Qui qui tempore. Et vero quisquam.</p>;<p>Quisquam praesentium dolores. Ipsum eius omnis. Sint est nulla.</p>;<p>Repellendus aut officiis. Omnis et mollitia. Assumenda quae totam.</p>;;;;;"";"";"";42.0;2025-01-29 11:15:01 UTC;2025-01-29 11:15:01 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/161;37;"";NIGHT-RESU-2025-01-161;3;0;5053 Ralph Extensions 09967 North Elmo;84.68703604235085;2.435452893973178;;;;;;;;;;;;;;Odit omnis quo inventore consequatur.;Odit omnis quo inventore consequatur.;Odit omnis quo inventore consequatur.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;"";;;;161;Sit quo.;Ullam doloremque.;Suscipit est.;<p>Enim id omnis. Fuga animi error. Et quasi dolorum.</p>;<p>Molestiae ipsam ducimus. Quia earum voluptatibus. Rerum error eligendi.</p>;<p>Qui temporibus aut. Ullam voluptas et. Repellat et error.</p>;2025-01-29;2025-02-08;22;status_1;repudiandae;animi;;42.0;2025-01-29 11:15:01 UTC;2025-01-29 11:15:01 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/162;37;"";NIGHT-RESU-2025-01-162;0;3;;;;reprehenderit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;"";;;;161;Laboriosam voluptatem.;Enim nesciunt.;Voluptate soluta.;<p>Modi dicta hic. Dignissimos architecto id. Aut vel odio.</p>;<p>Quia id in. Quisquam corrupti at. Esse velit nemo.</p>;<p>Temporibus officiis sapiente. Ea voluptatem modi. Fugit nemo alias.</p>;2025-01-29;2025-02-08;11;status_0;cum;dolorum;;57.0;2025-01-29 11:15:01 UTC;2025-01-29 11:15:02 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/163;37;"";NIGHT-RESU-2025-01-163;0;6;;;;consequatur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;"";;;;161;Et sint.;Odio minima.;Id nesciunt.;<p>Nihil laudantium ab. Est consequatur eveniet. Placeat dicta eum.</p>;<p>Iure quo distinctio. Aut laborum et. Minus adipisci provident.</p>;<p>Accusantium dolorem esse. Et repellat voluptatem. Consequatur qui explicabo.</p>;2025-01-29;2025-02-08;6;status_0;molestias;totam;;48.0;2025-01-29 11:15:02 UTC;2025-01-29 11:15:02 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/164;37;"";NIGHT-RESU-2025-01-164;0;0;;;;temporibus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;36;;;;;Est aut.;Perferendis sapiente.;Quasi voluptatem.;<p>Voluptatem qui error. Quidem suscipit ipsa. Vel explicabo laudantium.</p>;<p>Suscipit sed ut. Et ad est. Quo assumenda suscipit.</p>;<p>Atque aut id. Non sunt iste. Fuga neque magnam.</p>;;;;;"";"";"";63.0;2025-01-29 11:15:02 UTC;2025-01-29 11:15:03 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/165;37;"";NIGHT-RESU-2025-01-165;3;3;957 Bruce Hills 41275 Wittingberg;-70.9406521450178;-63.44579428659847;;Dolorem et eum est aliquam.;Dolorem et eum est aliquam.;Dolorem et eum est aliquam.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;"";;;;165;Enim sapiente.;Harum iusto.;Quia occaecati.;<p>Optio provident reprehenderit. Similique quo ducimus. Ut nostrum exercitationem.</p>;<p>Hic harum placeat. Rerum qui quos. Quo temporibus fugiat.</p>;<p>Sequi ut tenetur. Dolor veritatis exercitationem. Modi ipsam magnam.</p>;2025-01-29;2025-02-08;15;status_4;rerum;dignissimos;;63.0;2025-01-29 11:15:03 UTC;2025-01-29 11:15:03 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/166;37;"";NIGHT-RESU-2025-01-166;0;1;;;;fugit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;"";;;;165;Ut et.;Quo vel.;Quidem natus.;<p>Eius id aut. Eligendi corrupti voluptatibus. Et officiis quia.</p>;<p>Omnis similique quam. Ut cum voluptatem. Est exercitationem sit.</p>;<p>Quia repellendus molestias. Omnis est et. Laborum totam asperiores.</p>;2025-01-29;2025-02-08;18;status_2;commodi;sint;;16.0;2025-01-29 11:15:03 UTC;2025-01-29 11:15:04 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/167;37;"";NIGHT-RESU-2025-01-167;0;2;;;;deserunt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;"";;;;165;Voluptatem eum.;Fugiat qui.;Ea expedita.;<p>Assumenda voluptate ut. Et distinctio non. Rerum ab maiores.</p>;<p>Illo qui quo. Sunt rem labore. Itaque voluptate voluptas.</p>;<p>Consequatur asperiores tempore. Corrupti et quo. Sint facere id.</p>;2025-01-29;2025-02-08;4;status_3;laborum;necessitatibus;;35.0;2025-01-29 11:15:04 UTC;2025-01-29 11:15:06 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/168;37;"";NIGHT-RESU-2025-01-168;0;8;;;;dolorem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;38;;;;;Fugit id.;Veniam unde.;Hic dolores.;<p>Aut ullam qui. Voluptate exercitationem dolores. Debitis consequuntur dicta.</p>;<p>Quae aut autem. Incidunt blanditiis accusantium. Officiis harum quasi.</p>;<p>Nemo asperiores molestiae. Iusto atque neque. Illo error modi.</p>;;;;;"";"";"";40.0;2025-01-29 11:15:06 UTC;2025-01-29 11:15:07 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/169;37;"";NIGHT-RESU-2025-01-169;3;5;721 Emmerich Circle 63666-8083 Pfannerstillberg;74.86545576833569;110.96641443572474;;;;;;;;Non saepe molestiae est earum.;Non saepe molestiae est earum.;Non saepe molestiae est earum.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;"";;;;169;Voluptatem velit.;Autem ab.;Id doloribus.;<p>Non quas hic. Tenetur aut laborum. Consequatur explicabo quae.</p>;<p>Architecto nostrum nulla. Qui unde incidunt. Reprehenderit quidem voluptatem.</p>;<p>Et qui at. Consectetur reiciendis ratione. Libero aliquam sit.</p>;2025-01-29;2025-02-08;19;status_3;reprehenderit;saepe;;40.0;2025-01-29 11:15:07 UTC;2025-01-29 11:15:07 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/170;37;"";NIGHT-RESU-2025-01-170;0;2;;;;sit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;"";;;;169;Id quos.;A saepe.;Enim assumenda.;<p>Voluptate quo deleniti. Rem provident quisquam. Deleniti sunt earum.</p>;<p>Quasi quas quo. Est facilis aut. Consequuntur illum dolores.</p>;<p>Eos rem nihil. Doloremque dignissimos blanditiis. Sequi adipisci doloribus.</p>;2025-01-29;2025-02-08;17;status_1;consectetur;suscipit;;18.0;2025-01-29 11:15:07 UTC;2025-01-29 11:15:09 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/171;37;"";NIGHT-RESU-2025-01-171;0;7;;;;facilis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;"";;;;169;Temporibus quibusdam.;Quisquam incidunt.;Maxime quia.;<p>Et minima voluptate. Commodi facilis ipsum. Harum nihil cupiditate.</p>;<p>Expedita illo voluptates. Rerum sit vel. Ut soluta unde.</p>;<p>Omnis nulla nemo. Culpa voluptatem nisi. Et qui voluptatem.</p>;2025-01-29;2025-02-08;1;status_0;est;est;;47.0;2025-01-29 11:15:09 UTC;2025-01-29 11:15:09 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/172;37;"";NIGHT-RESU-2025-01-172;0;0;;;;explicabo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;40;;;;;Nisi ducimus.;Non quam.;Non repellendus.;<p>Est distinctio et. Ipsa quae modi. Omnis doloremque sunt.</p>;<p>Tenetur nemo dolor. Aliquam quia reiciendis. Nihil consequatur sequi.</p>;<p>Sit et ad. In veniam et. Ex ut qui.</p>;;;;;"";"";"";6.0;2025-01-29 11:15:09 UTC;2025-01-29 11:15:09 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/173;37;"";NIGHT-RESU-2025-01-173;3;1;712 Jenifer Causeway 82132 North Dayle;1.9210933328312052;-118.29082636110735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ab facilis quis omnis doloribus.;Ab facilis quis omnis doloribus.;Ab facilis quis omnis doloribus.;;;;;;;;;;;;;;;;;;
174;"";;;;173;Sunt tenetur.;Aut facere.;Vitae quisquam.;<p>Eos nam blanditiis. Libero aut rem. A et est.</p>;<p>Expedita est repellendus. Voluptas dolorum reiciendis. Alias laboriosam minus.</p>;<p>Delectus ad dolores. Perspiciatis a eos. Officia incidunt quas.</p>;2025-01-29;2025-02-08;17;status_1;consectetur;suscipit;;6.0;2025-01-29 11:15:09 UTC;2025-01-29 11:15:10 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/174;37;"";NIGHT-RESU-2025-01-174;0;2;;;;facilis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;"";;;;173;Itaque ut.;Ut aspernatur.;Tempore animi.;<p>Et voluptas cum. Fugit animi tenetur. Error repellat fuga.</p>;<p>Rerum non culpa. Rem id consequatur. Vero quas nemo.</p>;<p>Iusto itaque autem. Unde eius molestias. Minus quisquam voluptas.</p>;2025-01-29;2025-02-08;13;status_2;voluptas;sequi;;69.0;2025-01-29 11:15:10 UTC;2025-01-29 11:15:12 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/175;37;"";NIGHT-RESU-2025-01-175;0;6;;;;eaque;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;"";;;;173;Et cupiditate.;Deleniti voluptatem.;Maxime exercitationem.;<p>Ut non qui. Soluta et alias. Harum ut repudiandae.</p>;<p>Sint aliquid sequi. Natus ipsum recusandae. Voluptatum non qui.</p>;<p>Recusandae voluptates harum. Aut iure nobis. A dolores mollitia.</p>;2025-01-29;2025-02-08;5;status_4;quibusdam;et;;73.0;2025-01-29 11:15:12 UTC;2025-01-29 11:15:12 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/176;37;"";NIGHT-RESU-2025-01-176;0;0;;;;quas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;41;;;;;Rerum quo.;Velit temporibus.;Eos ipsam.;<p>Quibusdam delectus fugiat. Aspernatur perspiciatis explicabo. Eius corporis quaerat.</p>;<p>Deserunt distinctio tempore. Aut sunt temporibus. Aliquid aut praesentium.</p>;<p>Qui sint fugiat. Eaque autem ab. Et doloribus quibusdam.</p>;;;;;"";"";"";72.0;2025-01-29 11:15:12 UTC;2025-01-29 11:15:14 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/177;37;"";NIGHT-RESU-2025-01-177;3;9;51842 Phyliss Radial 96897 Brekkeburgh;73.14946484006441;-173.70809091295146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nisi aut ut eligendi sit.;Nisi aut ut eligendi sit.;Nisi aut ut eligendi sit.;;;;;;;;;
178;"";;;;177;Ipsum rerum.;Aut consectetur.;Deserunt consequuntur.;<p>Aperiam eos expedita. Reprehenderit dolor qui. Quos ut iste.</p>;<p>Quibusdam autem architecto. Perspiciatis quia at. Tenetur impedit officia.</p>;<p>Non repellendus assumenda. Id ut nostrum. Tenetur perspiciatis cumque.</p>;2025-01-29;2025-02-08;16;status_0;sint;quo;;72.0;2025-01-29 11:15:14 UTC;2025-01-29 11:15:14 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/178;37;"";NIGHT-RESU-2025-01-178;0;8;;;;numquam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;"";;;;177;Aut nostrum.;Ipsam qui.;Est repellat.;<p>Dolore praesentium sit. Et voluptas deserunt. Autem consectetur eaque.</p>;<p>Reiciendis explicabo sed. Commodi assumenda et. Maiores rerum ut.</p>;<p>Modi nihil magnam. Aut at sed. Aut maiores qui.</p>;2025-01-29;2025-02-08;25;status_4;ut;voluptas;;59.0;2025-01-29 11:15:14 UTC;2025-01-29 11:15:15 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/179;37;"";NIGHT-RESU-2025-01-179;0;7;;;;deleniti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;"";;;;177;Vitae magni.;Optio voluptas.;Aut ab.;<p>Pariatur sed quo. Commodi aut adipisci. Sint iusto unde.</p>;<p>Nihil rerum consectetur. Est adipisci suscipit. Ut accusantium ea.</p>;<p>Et ipsum facilis. Sint error iste. Fuga doloremque in.</p>;2025-01-29;2025-02-08;25;status_4;ut;voluptas;;56.0;2025-01-29 11:15:15 UTC;2025-01-29 11:15:16 UTC;https://nightly.decidim.org/assemblies/rung-academy/f/37/results/180;37;"";NIGHT-RESU-2025-01-180;0;7;;;;deleniti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;32;Esse eos rerum eos dolor.;Esse eos rerum eos dolor.;Esse eos rerum eos dolor.;;Quisquam provident.;Non est.;Omnis eligendi.;<p>Perferendis unde repellendus. In culpa quia. Iusto distinctio ut.</p>;<p>Non aut vitae. Dolores qui illo. Sapiente sint dicta.</p>;<p>Impedit odio possimus. Natus est autem. Est rerum et.</p>;;;;;"";"";"";31.0;2025-01-29 11:16:28 UTC;2025-01-29 11:16:30 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/181;46;"";NIGHT-RESU-2025-01-181;3;5;7774 Vandervort Throughway 49118-2904 East Pilarfort;-17.090850000205194;-136.77002395432396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;"";;;;181;Voluptate dolor.;Non quis.;Sit est.;<p>Magnam et aut. Molestiae praesentium non. Reiciendis numquam repudiandae.</p>;<p>Nihil asperiores ea. Aut magni aut. Est quam facere.</p>;<p>Ipsum modi non. Neque aut enim. Iure inventore voluptatem.</p>;2025-01-29;2025-02-08;19;status_3;reprehenderit;saepe;;31.0;2025-01-29 11:16:30 UTC;2025-01-29 11:16:32 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/182;46;"";NIGHT-RESU-2025-01-182;0;8;;;;sit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;"";;;;181;Voluptatem pariatur.;Qui perferendis.;Debitis sequi.;<p>Ex itaque doloremque. Voluptatem et est. Voluptas quia sequi.</p>;<p>Facilis quo sit. Animi explicabo non. Amet voluptatem qui.</p>;<p>Et ducimus quaerat. Blanditiis dicta harum. Amet rem dicta.</p>;2025-01-29;2025-02-08;6;status_0;molestias;totam;;57.0;2025-01-29 11:16:32 UTC;2025-01-29 11:16:33 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/183;46;"";NIGHT-RESU-2025-01-183;0;6;;;;temporibus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;"";;;;181;Vero sapiente.;Enim doloremque.;Delectus quod.;<p>Aut sit autem. Omnis eveniet quae. Deleniti quia dolores.</p>;<p>Qui dolorem in. Facilis enim aut. Ullam et corporis.</p>;<p>Mollitia in aut. Dolore fugit libero. Et autem ut.</p>;2025-01-29;2025-02-08;7;status_1;omnis;eos;;38.0;2025-01-29 11:16:33 UTC;2025-01-29 11:16:34 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/184;46;"";NIGHT-RESU-2025-01-184;0;2;;;;excepturi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;35;;;;;Numquam laborum.;Voluptatum quo.;Nihil dicta.;<p>Est blanditiis occaecati. Nisi illo facere. Ipsa porro aut.</p>;<p>Dolorem ipsam nulla. Architecto sunt est. Ipsa ipsum expedita.</p>;<p>Natus neque totam. Minima ut vero. Sunt suscipit ipsa.</p>;;;;;"";"";"";68.0;2025-01-29 11:16:34 UTC;2025-01-29 11:16:35 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/185;46;"";NIGHT-RESU-2025-01-185;3;5;4560 Larkin Inlet 35183-1446 North Marquettaside;53.25722226431722;-4.647921217650236;;;;;;;;;;;;;;Odit omnis quo inventore consequatur.;Odit omnis quo inventore consequatur.;Odit omnis quo inventore consequatur.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;"";;;;185;Quos sint.;Fugit error.;Qui vel.;<p>Quisquam et sint. Soluta natus quia. Nam et reiciendis.</p>;<p>Voluptatibus quibusdam libero. Vero eius consequatur. Sequi ut eum.</p>;<p>Possimus rem laudantium. Minus inventore reiciendis. In deserunt facere.</p>;2025-01-29;2025-02-08;17;status_1;consectetur;suscipit;;68.0;2025-01-29 11:16:35 UTC;2025-01-29 11:16:37 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/186;46;"";NIGHT-RESU-2025-01-186;0;7;;;;facilis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;"";;;;185;Omnis quae.;Blanditiis est.;Quis accusantium.;<p>Dignissimos temporibus eum. Porro inventore non. Voluptatem dolorem voluptatem.</p>;<p>Ea est omnis. Autem debitis quisquam. Nulla possimus aut.</p>;<p>Velit architecto cumque. Doloribus ullam laudantium. Ut mollitia modi.</p>;2025-01-29;2025-02-08;1;status_0;est;est;;40.0;2025-01-29 11:16:37 UTC;2025-01-29 11:16:38 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/187;46;"";NIGHT-RESU-2025-01-187;0;2;;;;explicabo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;"";;;;185;Rerum quam.;Ipsum sed.;Sed deserunt.;<p>Sunt eum assumenda. Possimus itaque omnis. Hic eos corporis.</p>;<p>Iure fugit sit. Illum mollitia atque. Maiores ut molestiae.</p>;<p>Quasi sit odit. Ut et beatae. Quam dolores a.</p>;2025-01-29;2025-02-08;17;status_1;consectetur;suscipit;;42.0;2025-01-29 11:16:38 UTC;2025-01-29 11:16:40 UTC;https://nightly.decidim.org/assemblies/cruelty-rung/f/46/results/188;46;"";NIGHT-RESU-2025-01-188;0;6;;;;facilis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
